Source,Target
W2071371093,W2123844379
W2071371093,W2126250979
W2071371093,W2126522704
W2071371093,W2127043487
W2071371093,W2128191380
W2071371093,W2128748652
W2071371093,W2129945286
W2071371093,W2132741682
W2071371093,W2144207952
W2071371093,W2144224057
W2071371093,W2144527755
W2071371093,W2147804103
W2071371093,W2148006877
W2071371093,W2153593530
W2071371093,W2155732403
W2071371093,W2158087469
W2071371093,W2158911846
W2071371093,W2159240874
W2071371093,W2168741747
W2071371093,W2169191082
W2071371093,W2170160750
W2071371093,W2181499459
W2071371093,W2186854746
W2071371093,W2324703426
W2071371093,W2327408228
W2071371093,W2338436103
W2071371093,W2340175394
W2071371093,W2399420755
W2071371093,W2492976285
W2071371093,W2616685044
W2071371093,W291892786
W2071371093,W4229954146
W2071626371,W1981391916
W2071626371,W2032201788
W2071626371,W2037097601
W2071626371,W2039589259
W2071626371,W2057722009
W2071626371,W2060371114
W2071626371,W2086706693
W2071626371,W2104265303
W2071626371,W2105078734
W2071626371,W2115103724
W2071626371,W2122132120
W2071626371,W2131894147
W2071626371,W2141744855
W2071626371,W618009040
W2071663834,W1496701711
W2071663834,W1933657216
W2071663834,W1971312612
W2071663834,W1975225255
W2071663834,W1980108348
W2071663834,W1980735633
W2071663834,W1999224362
W2071663834,W1999456513
W2071663834,W2012069552
W2071663834,W2015999359
W2071663834,W2016711711
W2071663834,W2023718514
W2071663834,W2034892745
W2071663834,W2038298244
W2071663834,W2047221308
W2071663834,W2047782601
W2071663834,W2051088780
W2071663834,W2067450646
W2071663834,W2069325000
W2071663834,W2070113224
W2071663834,W2082322192
W2071663834,W2085224650
W2071663834,W2105434214
W2071663834,W2110014716
W2071663834,W2118520776
W2071663834,W2120592912
W2071663834,W2128458185
W2071663834,W2147101614
W2071663834,W2147299944
W2071663834,W2150043329
W2071663834,W2150982783
W2071663834,W2262488289
W2071663834,W2970831257
W2071663834,W4238865954
W2071663834,W4251528598
W2071663834,W4301141993
W2071669616,W1977064768
W2071669616,W2015795623
W2071669616,W2017417990
W2071669616,W2018620126
W2071669616,W2020210187
W2071669616,W2038408427
W2071669616,W2043739265
W2071669616,W2062513361
W2071669616,W2146462998
W2071717049,W1892729071
W2071717049,W1974227881
W2071717049,W1975554326
W2071717049,W1991332861
W2071717049,W1994975833
W2071717049,W1998545016
W2071717049,W1999109886
W2071717049,W2004394210
W2071717049,W2004555185
W2071717049,W2013535923
W2071717049,W2018232662
W2071717049,W2034375480
W2071717049,W2035715493
W2071717049,W2037943451
W2071717049,W2044263159
W2071717049,W2063503681
W2071717049,W2065762714
W2071717049,W2081317362
W2071717049,W2092152784
W2071717049,W2121790885
W2071717049,W2122339071
W2071717049,W2129971395
W2071717049,W2151213776
W2071717049,W2157001921
W2071717049,W2157635145
W2071717049,W2314658908
W2071717049,W2413792408
W2071717049,W4241253459
W2071717049,W623920144
W2071769377,W1591911752
W2071769377,W1924613311
W2071769377,W1967397997
W2071769377,W1989616593
W2071769377,W2017413861
W2071769377,W2029720689
W2071769377,W2032509125
W2071769377,W2045640348
W2071769377,W2056528583
W2071769377,W2060797891
W2071769377,W2076505399
W2071769377,W2091090239
W2071769377,W2093307231
W2071769377,W2129301444
W2071769377,W2135335401
W2071769377,W2140749754
W2071769377,W2142009519
W2071769377,W2157136419
W2071769377,W2322424896
W2071769377,W2403901897
W2071769377,W2408412690
W2071769377,W4238729169
W2071877300,W1808400198
W2071877300,W1965234592
W2071877300,W1967015364
W2071877300,W1968876105
W2071877300,W1978854515
W2071877300,W1981391916
W2071877300,W1982303225
W2071877300,W1986513544
W2071877300,W1995979516
W2071877300,W2022147903
W2071877300,W2027944899
W2071877300,W2029639909
W2071877300,W2039589259
W2071877300,W2057722009
W2071877300,W2057937842
W2071877300,W2058299588
W2071877300,W2059846161
W2071877300,W2076906153
W2071877300,W2079778703
W2071877300,W2087002543
W2071877300,W2087926960
W2071877300,W2105078734
W2071877300,W2115103724
W2071877300,W2122132120
W2071877300,W2131894147
W2071877300,W2143939664
W2071877300,W2147868631
W2071877300,W424042673
W2072075606,W1964069773
W2072075606,W1964277241
W2072075606,W1967069594
W2072075606,W1968618465
W2072075606,W1976266712
W2072075606,W1981786694
W2072075606,W1984264982
W2072075606,W1986254472
W2072075606,W1997526152
W2072075606,W2000106665
W2072075606,W2002387464
W2072075606,W2008342119
W2072075606,W2009126251
W2072075606,W2030883999
W2072075606,W2046323934
W2072075606,W2055236981
W2072075606,W2059141164
W2072075606,W2065262176
W2072075606,W2067042946
W2072075606,W2069372512
W2072075606,W2071175568
W2072075606,W2072486107
W2072075606,W2081042833
W2072075606,W2090667583
W2072075606,W2101260583
W2072075606,W2107254323
W2072075606,W2113111527
W2072075606,W2120085742
W2072075606,W2120124633
W2072075606,W2129908972
W2072075606,W2133786537
W2072075606,W2137651393
W2072075606,W2171829106
W2072075606,W2174295199
W2072075606,W2193757916
W2072075606,W2502823620
W2072075606,W2505747921
W2072075606,W2594037017
W2072075606,W3147260715
W2072075606,W366740779
W2072075606,W57325225
W2072170505,W1497613136
W2072170505,W1510160744
W2072170505,W151356793
W2072170505,W1586994437
W2072170505,W1591367364
W2072170505,W1607774347
W2072170505,W1632077749
W2072170505,W1685150300
W2072170505,W1773066619
W2072170505,W1780332285
W2072170505,W1859517329
W2072170505,W1890309915
W2072170505,W1958802014
W2072170505,W1965200637
W2072170505,W1966150797
W2072170505,W1969161495
W2072170505,W1973168969
W2072170505,W1976470700
W2072170505,W1982548143
W2072170505,W1983297775
W2072170505,W1986459850
W2072170505,W1988244181
W2072170505,W1990468088
W2072170505,W1995810302
W2072170505,W1999359258
W2072170505,W2000186193
W2072170505,W2002314838
W2072170505,W2002579005
W2072170505,W2003244414
W2072170505,W2005003230
W2072170505,W2005964138
W2072170505,W2007595324
W2072170505,W2009505872
W2072170505,W2014398374
W2072170505,W2017562071
W2072170505,W2018434594
W2072170505,W2021181097
W2072170505,W2024819850
W2072170505,W2028197169
W2072170505,W2028324144
W2072170505,W2031170841
W2072170505,W2032201012
W2072170505,W2034200405
W2072170505,W2035742059
W2072170505,W2037573469
W2072170505,W2037583566
W2072170505,W2038238343
W2072170505,W2039729702
W2072170505,W2040583781
W2072170505,W2040622032
W2072170505,W2043423287
W2072170505,W2046205515
W2072170505,W2049430110
W2072170505,W2050810597
W2072170505,W2053038678
W2072170505,W2053232757
W2072170505,W2055331506
W2072170505,W2058467798
W2072170505,W2059503655
W2072170505,W2059963777
W2072170505,W2061405393
W2072170505,W2061553829
W2072170505,W2066234566
W2072170505,W2068465880
W2072170505,W2070900017
W2072170505,W2072852908
W2072170505,W2075365846
W2072170505,W2075927303
W2072170505,W2076234930
W2072170505,W2077417908
W2072170505,W2079987287
W2072170505,W2081365993
W2072170505,W2082888856
W2072170505,W2089250340
W2072170505,W2100466611
W2072170505,W2100636774
W2072170505,W2104733334
W2072170505,W2105337517
W2072170505,W2107751769
W2072170505,W2110344324
W2072170505,W2111637278
W2072170505,W2114562176
W2072170505,W2116732029
W2072170505,W2117184836
W2072170505,W2121333309
W2072170505,W2123907494
W2072170505,W2124906793
W2072170505,W2125512581
W2072170505,W2126873017
W2072170505,W2126955565
W2072170505,W2129912334
W2072170505,W2130226832
W2072170505,W2130974692
W2072170505,W2132301123
W2072170505,W2133248569
W2072170505,W2134129186
W2072170505,W2134587483
W2072170505,W2134604079
W2072170505,W2134718932
W2072170505,W2137380195
W2072170505,W2141442717
W2072170505,W2142106331
W2072170505,W2142711129
W2072170505,W2145758129
W2072170505,W2145790586
W2072170505,W2149484153
W2072170505,W2150929636
W2072170505,W2151752859
W2072170505,W2153914391
W2072170505,W2158064688
W2072170505,W2159594385
W2072170505,W2160133325
W2072170505,W2160497241
W2072170505,W2162615886
W2072170505,W2165353632
W2072170505,W2170418363
W2072170505,W2171230327
W2072170505,W2172512383
W2072170505,W2234237059
W2072170505,W2239530415
W2072170505,W2253058536
W2072170505,W2254263024
W2072170505,W2266004078
W2072170505,W2266760180
W2072170505,W2276964832
W2072170505,W2337364883
W2072170505,W2403869979
W2072170505,W2411978290
W2072170505,W2413200703
W2072170505,W2417658681
W2072170505,W2417960397
W2072170505,W2430664269
W2072170505,W2468121793
W2072170505,W2884590067
W2072170505,W4240779110
W2072170505,W4253820462
W2072170505,W4255185666
W2072170505,W4294446385
W2072170505,W584339767
W2072261999,W12629012
W2072261999,W1522117227
W2072261999,W1579638739
W2072261999,W1809039814
W2072261999,W1970898483
W2072261999,W1971586741
W2072261999,W1973021517
W2072261999,W1975080710
W2072261999,W1977965465
W2072261999,W1981736695
W2072261999,W1982440006
W2072261999,W1982745969
W2072261999,W1985327429
W2072261999,W1986917871
W2072261999,W1990175473
W2072261999,W1994930156
W2072261999,W1998545016
W2072261999,W1999186336
W2072261999,W1999693968
W2072261999,W2000955443
W2072261999,W2001044100
W2072261999,W2001887294
W2072261999,W2017069785
W2072261999,W2018246159
W2072261999,W2021957330
W2072261999,W2022951685
W2072261999,W2030913171
W2072261999,W2031580444
W2072261999,W2034842010
W2072261999,W2045255562
W2072261999,W2047805690
W2072261999,W2050451408
W2072261999,W2057954616
W2072261999,W2062765733
W2072261999,W2065291416
W2072261999,W2066843425
W2072261999,W2069218256
W2072261999,W2078026527
W2072261999,W2081587763
W2072261999,W2085141949
W2072261999,W2091636478
W2072261999,W2091895630
W2072261999,W2096582748
W2072261999,W2104465304
W2072261999,W2106501798
W2072261999,W2109476107
W2072261999,W2114877023
W2072261999,W2116153809
W2072261999,W2116516133
W2072261999,W2128884192
W2072261999,W2132130138
W2072261999,W2136522409
W2072261999,W2136771840
W2072261999,W2151968148
W2072261999,W2154508219
W2072261999,W2161516502
W2072261999,W2161818056
W2072261999,W2163143945
W2072261999,W2169191082
W2072261999,W2284347913
W2072261999,W2607300025
W2072627056,W1493817611
W2072627056,W1532008063
W2072627056,W1551406723
W2072627056,W191888216
W2072627056,W1970796821
W2072627056,W1973892020
W2072627056,W1981971999
W2072627056,W1992346245
W2072627056,W199724196
W2072627056,W2003029056
W2072627056,W2008975883
W2072627056,W2011991028
W2072627056,W2038690645
W2072627056,W2039959771
W2072627056,W2041917974
W2072627056,W2048381723
W2072627056,W2050404503
W2072627056,W2061575227
W2072627056,W2072503851
W2072627056,W2077094621
W2072627056,W2086667728
W2072627056,W2168213792
W2072627056,W231883503
W2072627056,W4249839496
W2072627056,W608167568
W2072627056,W611723161
W2072981270,W1965421963
W2072981270,W1969090956
W2072981270,W1979700375
W2072981270,W1981578159
W2072981270,W1986834530
W2072981270,W1991346083
W2072981270,W1994491045
W2072981270,W1996440979
W2072981270,W1997515391
W2072981270,W2005247964
W2072981270,W2006025735
W2072981270,W2014187387
W2072981270,W2015394619
W2072981270,W2022761320
W2072981270,W2024716723
W2072981270,W2031933677
W2072981270,W2038147797
W2072981270,W2050437756
W2072981270,W2055200947
W2072981270,W2060889367
W2072981270,W2061242693
W2072981270,W2063440895
W2072981270,W2070199954
W2072981270,W2070462634
W2072981270,W2081008923
W2072981270,W2081134077
W2072981270,W2089527894
W2072981270,W2096462253
W2072981270,W2099561134
W2072981270,W2103626310
W2072981270,W2104502612
W2072981270,W2128018947
W2072981270,W2129188285
W2072981270,W2131580180
W2072981270,W2146928477
W2072981270,W2149458504
W2072981270,W2151390190
W2072981270,W2154540301
W2072981270,W2165370833
W2072981270,W2165841708
W2072981270,W2168100088
W2072981270,W2208811513
W2072981270,W2285644164
W2072981270,W4206628346
W2072981270,W4236694649
W2073140076,W147311474
W2073140076,W1504721374
W2073140076,W1964100346
W2073140076,W2013476441
W2073140076,W2042732657
W2073140076,W2049466275
W2073140076,W2070147693
W2073140076,W2081040481
W2073140076,W2106513189
W2073140076,W2130407569
W2073140076,W2150290224
W2073140076,W2154997944
W2073140076,W2155658041
W2073140076,W2158942370
W2073140076,W2219807151
W2073140076,W2244555105
W2073140076,W2272950818
W2073140076,W2275913270
W2073140076,W2400541544
W2073140076,W2773553622
W2073140076,W4300718545
W2073140076,W645720323
W2073406198,W116536
W2073406198,W1939114922
W2073406198,W1972244584
W2073406198,W1979853331
W2073406198,W1981182460
W2073406198,W1998545016
W2073406198,W2004048403
W2073406198,W2018574896
W2073406198,W2024835440
W2073406198,W2024944983
W2073406198,W2033204237
W2073406198,W2039049148
W2073406198,W2063503681
W2073406198,W2072420154
W2073406198,W2092672505
W2073406198,W2093578944
W2073406198,W2109070479
W2073406198,W2130784329
W2073406198,W2199589300
W2073406198,W2232663537
W2073406198,W2333455582
W2073406198,W2420068577
W2073406198,W4241253459
W2073406198,W4285719527
W2073445672,W1577571320
W2073445672,W174766168
W2073445672,W1968699590
W2073445672,W1972562392
W2073445672,W1976230995
W2073445672,W1980351970
W2073445672,W1982679676
W2073445672,W1987055840
W2073445672,W2002696461
W2073445672,W2005510361
W2073445672,W2011454202
W2073445672,W2017584365
W2073445672,W2026736881
W2073445672,W2029006650
W2073445672,W2034696059
W2073445672,W2038407591
W2073445672,W2090190159
W2073445672,W2094230879
W2073445672,W2095426831
W2073445672,W2098591583
W2073445672,W2111307634
W2073445672,W2124438859
W2073445672,W2145804514
W2073445672,W2155721815
W2073445672,W2157350782
W2073445672,W2160294605
W2073445672,W2275194648
W2073445672,W2615664088
W2073445672,W3110094542
W2073445672,W4234500766
W2073610232,W1139753452
W2073610232,W1482575233
W2073610232,W1482852950
W2073610232,W1500504256
W2073610232,W1508949881
W2073610232,W1592370548
W2073610232,W1596856644
W2073610232,W1607411192
W2073610232,W1637140890
W2073610232,W1654752245
W2073610232,W1669977448
W2073610232,W1724705168
W2073610232,W1735741754
W2073610232,W184369550
W2073610232,W1878589647
W2073610232,W1902027874
W2073610232,W1909320781
W2073610232,W1937404454
W2073610232,W1964765255
W2073610232,W1967114393
W2073610232,W1969987431
W2073610232,W1970830185
W2073610232,W1971674194
W2073610232,W1972837991
W2073610232,W1973698089
W2073610232,W1974859321
W2073610232,W1976511805
W2073610232,W1982508615
W2073610232,W1984689821
W2073610232,W1984719593
W2073610232,W1986255829
W2073610232,W1990488743
W2073610232,W1991337736
W2073610232,W1995673785
W2073610232,W1996511116
W2073610232,W1997350083
W2073610232,W2001607109
W2073610232,W2003676109
W2073610232,W2013127998
W2073610232,W2018116795
W2073610232,W2020010080
W2073610232,W2021887112
W2073610232,W2026466572
W2073610232,W2028031284
W2073610232,W2029428797
W2073610232,W2030397019
W2073610232,W2033336167
W2073610232,W2034134392
W2073610232,W2034814269
W2073610232,W2035631673
W2073610232,W2036078241
W2073610232,W2037488870
W2073610232,W2044890387
W2073610232,W2045906416
W2073610232,W2046991102
W2073610232,W2051682093
W2073610232,W2052210110
W2073610232,W2053430575
W2073610232,W2055812802
W2073610232,W2056781731
W2073610232,W2059909808
W2073610232,W2063757538
W2073610232,W2068733876
W2073610232,W2070213512
W2073610232,W2072996434
W2073610232,W2073046238
W2073610232,W2078642193
W2073610232,W2079347679
W2073610232,W2080137391
W2073610232,W2082934339
W2073610232,W2088427981
W2073610232,W2089745666
W2073610232,W2094697451
W2073610232,W2096785587
W2073610232,W2096900406
W2073610232,W2098277672
W2073610232,W2099692666
W2073610232,W2100537288
W2073610232,W2101143083
W2073610232,W2105776626
W2073610232,W2106518363
W2073610232,W2107313721
W2073610232,W2107650070
W2073610232,W2107838098
W2073610232,W2111960226
W2073610232,W2112349308
W2073610232,W2112802476
W2073610232,W2115682148
W2073610232,W2120168261
W2073610232,W2123004503
W2073610232,W2126461357
W2073610232,W2127515439
W2073610232,W2127735752
W2073610232,W2128004441
W2073610232,W2128123720
W2073610232,W2129224530
W2073610232,W2129945286
W2073610232,W2131184871
W2073610232,W2132675839
W2073610232,W2135029798
W2073610232,W2135095551
W2073610232,W2141290457
W2073610232,W2143501093
W2073610232,W2144207952
W2073610232,W2144224057
W2073610232,W2144256068
W2073610232,W2144527755
W2073610232,W2145869625
W2073610232,W2146803738
W2073610232,W2149407058
W2073610232,W2155213171
W2073610232,W2158087469
W2073610232,W2159240874
W2073610232,W2160494516
W2073610232,W2161914186
W2073610232,W2164605157
W2073610232,W2168741747
W2073610232,W2198634537
W2073610232,W2199487411
W2073610232,W2200050942
W2073610232,W2205468486
W2073610232,W2217513770
W2073610232,W2217719860
W2073610232,W2270909719
W2073610232,W2276157411
W2073610232,W2327408228
W2073610232,W2334207126
W2073610232,W2334963168
W2073610232,W2338436103
W2073610232,W2346569502
W2073610232,W2403307675
W2073610232,W2403501121
W2073610232,W2460910992
W2073610232,W2798909945
W2073610232,W2949485277
W2073610232,W2987307496
W2073610232,W2999905431
W2073610232,W3041388106
W2073610232,W3143596294
W2073610232,W4214626867
W2073610232,W90626832
W2073904727,W1574352963
W2073904727,W1966569171
W2073904727,W1970239115
W2073904727,W1989176501
W2073904727,W2007255787
W2073904727,W2027015914
W2073904727,W2035527689
W2073904727,W2039036174
W2073904727,W2040096811
W2073904727,W2055919878
W2073904727,W2064829783
W2073904727,W2074561952
W2073904727,W2075973329
W2073904727,W2079580095
W2073904727,W2084102839
W2073904727,W2092526798
W2073904727,W2094081866
W2073904727,W2122902250
W2073963558,W122962397
W2073963558,W1518684864
W2073963558,W166471004
W2073963558,W1724618271
W2073963558,W1965415717
W2073963558,W1968083842
W2073963558,W1974953783
W2073963558,W1978905053
W2073963558,W1986938225
W2073963558,W1997097100
W2073963558,W1998411912
W2073963558,W2005458504
W2073963558,W2012822330
W2073963558,W2021158610
W2073963558,W2025841380
W2073963558,W2030540499
W2073963558,W2034579881
W2073963558,W2035866398
W2073963558,W2058349941
W2073963558,W2060321923
W2073963558,W2072844052
W2073963558,W2079705977
W2073963558,W2087003202
W2073963558,W2087461988
W2073963558,W2090940174
W2073963558,W2111317355
W2073963558,W2120024686
W2073963558,W2155721815
W2073963558,W2193838509
W2073963558,W2417642467
W2073963558,W2418907697
W2073963558,W2443831986
W2073963558,W2461682085
W2073963558,W265923217
W2073963558,W4248234181
W2073963558,W4360754230
W2073963558,W51307179
W2073963558,W573090929
W2074249299,W1508394035
W2074249299,W1892729071
W2074249299,W1969973566
W2074249299,W1974227881
W2074249299,W1976452747
W2074249299,W1978687023
W2074249299,W1992939347
W2074249299,W1995804323
W2074249299,W1998198703
W2074249299,W1998545016
W2074249299,W2004555185
W2074249299,W2005743837
W2074249299,W2009044819
W2074249299,W2011525484
W2074249299,W2015712304
W2074249299,W2021150169
W2074249299,W2021989562
W2074249299,W2029932732
W2074249299,W203985419
W2074249299,W2040199070
W2074249299,W2050865991
W2074249299,W2059873739
W2074249299,W2075566081
W2074249299,W2099640898
W2074249299,W2099892382
W2074249299,W2115961636
W2074249299,W2116463800
W2074249299,W2129908972
W2074249299,W2132593932
W2074249299,W2135322117
W2074249299,W2144231422
W2074249299,W2144850000
W2074249299,W2145103170
W2074249299,W2146045683
W2074249299,W2154866540
W2074249299,W2166057343
W2074249299,W2257711744
W2074249299,W2314658908
W2074249299,W2494373127
W2074249299,W4236081603
W2074249299,W4240063073
W2074249299,W4300721112
W2074389176,W1601971225
W2074389176,W1725191478
W2074389176,W1839589202
W2074389176,W1959216270
W2074389176,W1966733757
W2074389176,W1969336180
W2074389176,W1969767382
W2074389176,W1974845676
W2074389176,W1976431161
W2074389176,W1976902850
W2074389176,W1979471686
W2074389176,W1984744154
W2074389176,W1987892459
W2074389176,W1989065264
W2074389176,W1991745331
W2074389176,W1993799953
W2074389176,W1994067502
W2074389176,W1994510169
W2074389176,W1998650980
W2074389176,W2007066698
W2074389176,W2009190178
W2074389176,W2009226623
W2074389176,W2010095959
W2074389176,W2010302198
W2074389176,W2013704752
W2074389176,W2015608522
W2074389176,W2017558624
W2074389176,W2022907103
W2074389176,W2026851862
W2074389176,W2028263807
W2074389176,W2029854760
W2074389176,W2029923122
W2074389176,W2029932732
W2074389176,W2033533841
W2074389176,W2034079083
W2074389176,W2035079822
W2074389176,W2039667321
W2074389176,W2040897211
W2074389176,W2042373366
W2074389176,W2045005199
W2074389176,W2045735707
W2074389176,W2049057353
W2074389176,W2050889193
W2074389176,W2054649275
W2074389176,W2057366948
W2074389176,W2059040081
W2074389176,W2062635483
W2074389176,W2063403408
W2074389176,W2063747922
W2074389176,W2064457232
W2074389176,W2064863143
W2074389176,W2073016082
W2074389176,W2075504851
W2074389176,W2075804674
W2074389176,W2082869715
W2074389176,W2086679576
W2074389176,W2090075804
W2074389176,W2094573837
W2074389176,W2096907206
W2074389176,W2097015231
W2074389176,W2098285915
W2074389176,W2099281324
W2074389176,W2100094696
W2074389176,W2104113119
W2074389176,W2105598102
W2074389176,W2106595820
W2074389176,W2110655603
W2074389176,W2113730892
W2074389176,W2116022237
W2074389176,W2116382217
W2074389176,W2121957067
W2074389176,W2122239141
W2074389176,W2122544362
W2074389176,W2124679472
W2074389176,W2126510414
W2074389176,W2128144404
W2074389176,W2128837181
W2074389176,W2129239771
W2074389176,W2129468053
W2074389176,W2129906676
W2074389176,W2137904740
W2074389176,W2141162872
W2074389176,W2143570546
W2074389176,W2145393119
W2074389176,W2145934462
W2074389176,W2151552361
W2074389176,W2151941411
W2074389176,W2154079649
W2074389176,W2154167183
W2074389176,W2157897991
W2074389176,W2165453261
W2074389176,W2166057343
W2074389176,W2169911708
W2074389176,W2170132927
W2074389176,W2172115264
W2074389176,W2205573324
W2074389176,W2247393699
W2074389176,W2318851075
W2074389176,W2334883838
W2074389176,W3092033018
W2074389176,W4232383609
W2074389176,W4235770391
W2074389176,W4240526923
W2074389176,W4241880538
W2074389176,W4250444065
W2074389176,W4253754676
W2074389176,W837418593
W2074736936,W1480956810
W2074736936,W1501435653
W2074736936,W1526823752
W2074736936,W1969140852
W2074736936,W1980210338
W2074736936,W1985300251
W2074736936,W2016406346
W2074736936,W2035587171
W2074736936,W2055308405
W2074736936,W2078856056
W2074736936,W2085456528
W2074736936,W2096417176
W2074736936,W2098738342
W2074736936,W2109098799
W2074736936,W2116156665
W2074736936,W2117736623
W2074736936,W2119143623
W2074736936,W2138113005
W2074736936,W2154124367
W2074736936,W2157513581
W2074736936,W2159537373
W2074736936,W2162123190
W2074736936,W2169017219
W2074736936,W2266380092
W2074736936,W2322646848
W2074736936,W2541358468
W2074736936,W2677257205
W2074736936,W4255896957
W2074844899,W144026021
W2074844899,W1540541511
W2074844899,W1754328613
W2074844899,W1876456565
W2074844899,W1966928612
W2074844899,W1980440818
W2074844899,W1989110856
W2074844899,W1993420015
W2074844899,W1995426250
W2074844899,W1999251884
W2074844899,W2004277797
W2074844899,W2013039735
W2074844899,W2014560877
W2074844899,W2026183859
W2074844899,W2029030701
W2074844899,W2033376984
W2074844899,W2033938817
W2074844899,W2035108601
W2074844899,W2036428065
W2074844899,W2038769905
W2074844899,W2046363790
W2074844899,W2048008701
W2074844899,W2052591077
W2074844899,W2061389038
W2074844899,W2063283700
W2074844899,W2067136875
W2074844899,W2068301349
W2074844899,W2072182974
W2074844899,W2073351038
W2074844899,W2074541923
W2074844899,W2079953616
W2074844899,W2087378396
W2074844899,W2088010296
W2074844899,W2092157673
W2074844899,W2094210502
W2074844899,W2096522984
W2074844899,W2097511884
W2074844899,W2100458076
W2074844899,W2126341869
W2074844899,W2129908972
W2074844899,W2129994037
W2074844899,W2132312022
W2074844899,W2135546231
W2074844899,W2136587836
W2074844899,W2142510199
W2074844899,W2143501093
W2074844899,W2150673051
W2074844899,W2153826351
W2074844899,W2154358910
W2074844899,W2163683911
W2074844899,W2164643251
W2074844899,W2164723986
W2074844899,W2168690354
W2074844899,W2171358521
W2074844899,W2176234109
W2074844899,W2250098067
W2074844899,W2308949953
W2074844899,W2339160770
W2074844899,W2340102591
W2074844899,W2404550845
W2074844899,W2404883197
W2074844899,W2405620809
W2074844899,W2410372588
W2074844899,W2415058658
W2074844899,W2424433212
W2074844899,W2432423741
W2074844899,W2474121502
W2074844899,W2593037712
W2074844899,W2605543710
W2074844899,W32509410
W2074844899,W4253284583
W2074844899,W561772049
W2074844899,W598918592
W2074844899,W608897751
W2074844899,W629242013
W2074911415,W124649026
W2074911415,W1944691591
W2074911415,W1964173271
W2074911415,W1969736110
W2074911415,W1976953979
W2074911415,W1978182484
W2074911415,W1979333836
W2074911415,W1979995774
W2074911415,W1994401365
W2074911415,W1998360778
W2074911415,W2001757193
W2074911415,W2004603892
W2074911415,W2011235351
W2074911415,W2061707263
W2074911415,W2061727238
W2074911415,W2066898778
W2074911415,W2092451581
W2074911415,W2107665325
W2074911415,W2109070479
W2074911415,W2130147724
W2074911415,W34868793
W2075295470,W1503995466
W2075295470,W1529303978
W2075295470,W1660053632
W2075295470,W1938878517
W2075295470,W1964970459
W2075295470,W1971075688
W2075295470,W1971440951
W2075295470,W1973460260
W2075295470,W1981628434
W2075295470,W1986104867
W2075295470,W1986215651
W2075295470,W1991804426
W2075295470,W2006645063
W2075295470,W2024873633
W2075295470,W2027305780
W2075295470,W2028011210
W2075295470,W2045271086
W2075295470,W2052513666
W2075295470,W2052627846
W2075295470,W2056664235
W2075295470,W2060523581
W2075295470,W2060570545
W2075295470,W2064946893
W2075295470,W2072597636
W2075295470,W2073354809
W2075295470,W2075918577
W2075295470,W2081131754
W2075295470,W2087295497
W2075295470,W2087906563
W2075295470,W2088305780
W2075295470,W2088760775
W2075295470,W2095807272
W2075295470,W2098642616
W2075295470,W2102383017
W2075295470,W2115478356
W2075295470,W2118235758
W2075295470,W2119116126
W2075295470,W2119212537
W2075295470,W2123024400
W2075295470,W2123171587
W2075295470,W2123901126
W2075295470,W2127235324
W2075295470,W2130816522
W2075295470,W2134833483
W2075295470,W2144094914
W2075295470,W2147043622
W2075295470,W2148198750
W2075295470,W2153761521
W2075295470,W2169089437
W2075295470,W2170585559
W2075295470,W2171056747
W2075295470,W2171444589
W2075295470,W3022903699
W2075295470,W618003579
W2075295470,W69511511
W2076906153,W1587094587
W2076906153,W166349553
W2076906153,W1972496908
W2076906153,W1977814440
W2076906153,W1995979516
W2076906153,W2001315370
W2076906153,W2016998987
W2076906153,W2022147903
W2076906153,W2053350562
W2076906153,W2097207536
W2076906153,W2143939664
W2076906153,W2213233360
W2076906153,W2266233401
W2076906153,W2500952213
W2076906153,W4206439534
W2077066326,W1477037488
W2077066326,W1502980253
W2077066326,W1503404806
W2077066326,W1522312570
W2077066326,W1546398637
W2077066326,W1603886298
W2077066326,W1657974392
W2077066326,W1665332082
W2077066326,W1795327044
W2077066326,W1798703415
W2077066326,W1804673099
W2077066326,W1964137086
W2077066326,W1965068122
W2077066326,W1973208346
W2077066326,W1974835349
W2077066326,W1976650089
W2077066326,W1979172694
W2077066326,W1985564834
W2077066326,W1987730066
W2077066326,W1989428977
W2077066326,W1992193527
W2077066326,W1993392684
W2077066326,W1998378497
W2077066326,W2000761531
W2077066326,W2005092827
W2077066326,W2012839465
W2077066326,W2013424363
W2077066326,W2015265945
W2077066326,W2015742814
W2077066326,W2020134849
W2077066326,W202093312
W2077066326,W2024113464
W2077066326,W2025264833
W2077066326,W2029179599
W2077066326,W2029413419
W2077066326,W2031744318
W2077066326,W2033415718
W2077066326,W2043077210
W2077066326,W2044950395
W2077066326,W2048156448
W2077066326,W2048613949
W2077066326,W2053035244
W2077066326,W2055701738
W2077066326,W2062306611
W2077066326,W2064624825
W2077066326,W2070051882
W2077066326,W2072117113
W2077066326,W2075650951
W2077066326,W2076289843
W2077066326,W2078262350
W2077066326,W2081186295
W2077066326,W2083120474
W2077066326,W2090109762
W2077066326,W2091251508
W2077066326,W2093394526
W2077066326,W2094917005
W2077066326,W2099625938
W2077066326,W2107029160
W2077066326,W2109462020
W2077066326,W2117913548
W2077066326,W2119809426
W2077066326,W2120357670
W2077066326,W2122917065
W2077066326,W2124517301
W2077066326,W2125333210
W2077066326,W2126790386
W2077066326,W2130978024
W2077066326,W2131085183
W2077066326,W2137845948
W2077066326,W2143066059
W2077066326,W2144712589
